id,views,mean_rating,bayesian_rating,ratings,follows,manga_comments,chapter_comments,title
24226,214607,8.17,8.13,326,6835,38,284,Please Take My Brother Away!
24227,20596,7.65,7.81,68,807,2,6,Her Hero
24228,10849,8.29,8.03,21,383,13,0,Ubunchu!
24229,3159,5.71,7.64,14,65,0,0,Toware no Mi
24231,4996,6.55,7.79,11,61,1,0,Shin Seiki Evangelion - Saisho no Evangelion: Shoki Settei no Shoujotachi (Doujinshi)
24232,27108,8.24,8.02,21,355,8,30,Brave New World
24234,22356,7.57,7.72,134,895,3,1,Shinonome-san, Itsumade Iru no?
24244,1506993,8.45,8.43,1941,29327,407,2237,Kuma Kuma Kuma Bear
24245,7093,6.75,7.75,16,164,1,2,Koisuru Boukun - Aru Hi, Mori no Naka (Doujinshi)
24249,5169552,7.7,7.71,4332,65184,581,7356,A Story About Treating a Female Knight, Who Has Never Been Treated as a Woman, as a Woman
24250,18377,8.97,8.28,37,428,4,4,Touhou Bunka Shinpou ~ Alternative Facts in Eastern Utopia.
24253,8405,6.4,7.8,10,123,1,0,Fire Emblem - Hikari o Tsugumono
24254,53691,7.71,7.83,93,1450,1,11,Rouge - An Anthology of Stories Between Women
24257,4017,8.16,8.0,19,129,0,0,Shuuten Unknown Gaiden
24269,66140,7.49,7.7,104,1958,12,69,River God Seeks Adoption
24270,7904,7.44,7.88,16,267,2,1,Challengers
24272,30309,7.74,7.87,57,833,3,0,Nana to Kaoru - Pink Pure
24276,30763,7.0,7.85,11,960,10,18,Shin Megami Tensei - Devil Children
24279,14613,8.4,8.01,10,208,4,8,Otokojuku Gaiden - Daigouin Jaki
24281,1695791,7.44,7.46,2109,44690,311,1723,Sokushi Cheat ga Saikyou Sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga
24283,3346,8.47,8.04,15,138,1,0,Shoujo to Gang to Aoi Yoru
24288,1550489,7.85,7.85,1565,35533,197,1345,Sentouin, Hakenshimasu!
24295,22314,8.4,8.07,25,622,4,0,Hades Could Use Some Divine Intervention
24298,19445,8.17,8.04,41,739,0,0,At Home Harem FudeoroSisters
24299,30615,7.63,7.76,131,1259,16,18,Mahou ga Tsukaenakutemo
24300,25798,7.23,7.62,73,784,2,3,Ezuke wa Yahan, Ano Heya de
24309,5106,8.67,8.09,15,196,1,0,Shin Angyo Onshi Gaiden
24312,78256,8.64,8.46,233,3653,19,141,Dousei Seikatsu
24313,129631,8.64,8.5,304,4414,14,56,Tadano\'s Short Manga
24316,302193,7.86,7.89,240,7558,73,171,Akuyaku Ouji wa Koi ga Dekinai
24319,6816,8.05,7.98,19,294,0,0,Code Name wa Sailor V
24320,133677,7.07,7.46,104,4249,30,50,Kusoge Online (Kari)
24321,9301,5.96,7.16,56,298,16,25,The Female Fridge No. 1
24322,3714,6.73,7.76,15,79,0,0,The Monkey\'s Foot
24325,1950,7.63,7.89,19,97,1,0,Loose Socks 2014
24328,7285,6.88,7.78,16,267,2,0,Zelda no Densetsu - Majora no Kamen
24331,6681,7.17,7.85,12,196,0,0,Zelda no Densetsu - Fushigi no Boushi
24349,6811,8.53,8.06,17,77,1,0,Kemono Friends - 1 + i-wa &quot;Ouchi&quot; (Doujinshi)
24351,5047,7.82,7.94,11,132,1,0,Haikyuu!! - The Fourth Battle Deployment (Doujinshi)
24352,3704,7.74,7.91,31,148,0,3,Heptagon
24353,10455,7.67,7.91,21,115,3,0,Dr. Slump - Cell-San (Doujinshi)
24354,32598,7.21,7.66,56,621,27,23,Godo
24355,13591,6.41,7.7,17,467,5,2,Chicchai Toki Kara Suki Dakedo
24370,4755,6.94,7.8,16,129,1,1,Jigoku no Komoriuta
24372,5719,7.67,7.9,24,204,0,0,Gaki Jigoku
24381,6202,7.38,7.84,21,203,1,2,Haisha
24383,9224,7.91,7.96,11,324,4,0,Rurouni Kenshin Ibun: Ashitarou Zenka Ari
24384,8986,8.32,8.07,31,525,1,15,Housekiiro no Koi
24385,12643,8.16,8.0,19,570,0,0,Itou Junji Jisen Kessakushuu
24386,4878,7.38,7.8,21,141,1,0,Sachie-chan Guu!!
24387,54038,8.75,8.49,163,1489,32,289,Ganbare! Memeko-chan
24395,14612,7.17,7.79,24,620,1,4,Cowboy Bebop
24397,9405,7.7,7.94,10,194,0,0,Island (Yang Kyung-Il)
24399,23953,4.76,6.33,86,1125,19,20,An Island Named Desire
24401,5517,7.08,7.85,13,240,0,0,Dead Days
24408,6450,7.47,7.87,17,340,4,0,Rockman EXE
24418,14523,7.59,7.79,71,540,1,1,Yarichin \\u2606 Bitch Club - Wa! (Doujinshi)
24424,28546,6.27,7.33,49,828,2,10,Omegaverse (Anthology)
24425,17242,7.48,7.82,33,297,1,3,Maou Uke BL
24426,29250,6.45,7.3,65,847,2,1,Seishun Danshi BL (Anthology)
24428,7971,7.0,7.82,14,165,1,0,Azur Lane - Onee-chan ni Makasenasai! (Doujinshi)
24429,3002,7.9,7.96,10,44,0,0,Ensei
24430,4581,7.1,7.87,10,77,0,0,Ano Kado wo Magatta Tokoro
24431,132447,7.61,7.73,153,3855,43,290,Liar
24432,9025,8.03,7.98,30,270,5,0,Monster Hunter - Malfestio\'s Feeding Plan (Doujinshi)
24434,11629,7.35,7.83,23,375,0,4,Mesuochi BL (Anthology)
24435,35944,8.27,8.15,134,1923,5,2,Gibo-sama wa Majo
24436,10766,7.0,7.82,14,264,0,0,Omoichigai ga Koi no Tane
24438,9000,6.9,7.66,29,442,0,1,Our House Love Trouble
24441,31687,8.63,8.28,64,434,10,3,April Fool\'s Collection 2018
24443,12187,7.91,7.95,34,318,2,0,Yupiteru ni Onegai
24444,6750,7.46,7.8,37,146,0,0,Afurete Shimau
24445,5331,7.94,7.96,36,217,0,0,Iki o Tomete, Ugokanai de
24446,7953,7.6,7.82,53,404,2,1,Shuraba Maker
24447,13341,7.4,7.75,48,427,1,0,Tonde Hi ni Iru Natsu no Neko
24449,4634,7.08,7.85,13,89,1,1,Gachiiki Chouhatsu Night
24450,24141,7.19,7.66,54,611,0,0,Kore ga Koi!
24451,6998,7.02,7.65,41,335,0,0,Pendulum: Kemonohito Omegaverse
24452,56657,8.48,8.28,131,1514,3,46,Remnant: Jujin Omegaverse
24453,7494,6.5,7.78,12,177,3,1,Gravitation
24455,6396,7.29,7.82,21,192,2,0,Harami Bara
24456,25082,5.92,6.87,89,472,12,5,Bread and Puberty
24457,8720,7.9,7.94,51,271,1,0,I\'ll Like You More Tomorrow
24458,5802,7.73,7.93,15,296,0,0,Innocent ~Shoujo Memoria~
24461,2993,7.55,7.91,11,108,0,0,Mata, Koko Kara!!
24467,214168,8.13,8.09,249,4850,44,10,The Story of an Onee-San Who Wants to Keep a High School Boy.
24471,8699,7.71,7.9,28,189,0,0,Kemono Friends - Pantsu Friends (Doujinshi)
24472,10419,7.4,7.91,10,260,0,0,Hidoku Shinai de Plus+
24474,2725,5.2,7.65,10,59,0,0,Hidoku Shinai de - H [\\u2010ecchi\\u2010]
24475,5671,8.31,8.01,16,257,0,0,Tadashi, Nijigen ni Kagiru
24479,14214,8.22,8.04,37,472,0,0,Kinjo no Ko ga Short Pants o Haite Ore o Yuuwaku shite Kurundaga
24482,3137,8.0,7.97,11,156,0,1,Hidoku Shinai de - Boku no Kareshi wa Tonikaku Kawaii (Doujinshi)
24483,7219,7.19,7.75,32,251,0,0,Hidoku Shinai de - Nemugasa Yopparai (Doujinshi)
24487,2592,8.1,7.98,10,68,0,0,Hidoku Shinai de - Omocha ni Shinai de (Doujinshi)
24489,3542,8.0,7.97,13,62,0,1,Hidoku Shinai de - On The Bed... (Doujinshi)
24490,3795,6.94,7.79,16,64,3,1,Hidoku Shinai de - Kimi de Hitori Asobi (Doujinshi)
24491,6772,7.57,7.89,21,215,0,0,Hidoku Shinai de - Onsen H (Doujinshi)
24498,4001,7.59,7.87,17,252,1,0,Cutie Lips
24502,43650,7.91,7.95,34,426,6,1,Dragon Ball AF (YOUNG JIJII) (Doujinshi)
24503,6849,7.39,7.84,23,106,0,0,Haikyuu!! - Aiming for a Happy Marriage (Doujinshi)
24504,24648,7.6,7.85,35,786,5,3,Tachibana-kan Ce Leb Life
24506,29537,8.16,8.0,19,361,1,9,Dragon Ball After (Doujinshi)
24507,13223,8.36,8.06,22,168,1,0,Dragon Ball - Bardock After (Doujinshi)
24509,35483,8.03,7.98,29,421,11,18,Dragon Ball - DBVS (Doujinshi)
24510,6692,7.79,7.94,14,261,0,4,Bishoujo Senshi Sailormoon Short Stories
24511,3241,7.31,7.87,13,169,0,0,Antique Bakery
24512,896582,7.27,7.32,1002,27120,120,944,Gacha wo Mawashite Nakama wo Fuyasu Saikyou no Bishoujo Gundan wo Tsukuriagero
24513,5660,6.54,7.77,13,312,2,0,Serious Seminar
24525,29505,8.05,7.98,22,983,9,11,Gravity Daze 2: Juuryoku-teki Memai Tsuisoutan
24526,138129,6.69,7.21,119,4194,20,25,Hahri\'s Lumpy Star
24528,411842,7.46,7.52,642,10180,62,317,Kuromori-san wa Smartphone ga Tsukaenai
24529,9700,5.5,7.64,12,107,0,0,Sukoshi Fushigi na Kakuu Trip
24530,1710148,7.58,7.6,1628,34265,378,1386,Black Gakkou ni Tsutomete Shimatta Sensei
24531,17754,6.89,7.58,44,285,0,0,Cinderella Plot
24532,10930,6.08,7.51,26,282,0,0,Dragon Ball - Episode of Bardock
24533,28074,9.0,8.15,18,321,4,9,Dragon Ball - Gohan x Trunks After (Doujinshi)
24534,85972,7.77,7.85,124,2797,31,105,Organ Divider
24536,25376,7.83,7.92,24,719,7,9,Frankenstein Family
24537,12724,7.1,7.73,22,246,4,0,FM Kamihama Holy Radio Station - Mahou Shoujo Madoka Magica side story Magia Record
24539,196808,4.85,5.34,436,4995,65,314,Rule - Annihilation Classroom -
24540,21898,8.22,8.06,51,501,14,12,OMG
24547,8308,7.71,7.92,17,289,3,3,Pharaoh
24548,8543,8.43,8.11,37,349,0,0,Shinmai Maou no Testament - into the Pit (Doujinshi)
24549,6093,7.88,7.95,17,242,0,0,Amagi Brilliant Park - Amagi Butaiura (Doujinshi)
24554,2699,7.88,7.95,16,154,0,0,THE IDOLM@STER CINDERELLA GIRLS - The Dark Side of the Moon (Doujinshi)
24555,20100,8.76,8.26,41,991,1,2,Kyoyuchi no Ma - The Evil of Commons (Doujinshi)
24556,24338,7.45,7.77,49,1472,10,0,Noah\'s Notes
24558,54335,8.8,8.44,110,2059,8,8,Enjo Kouhai
24563,23786,6.73,7.71,22,422,12,31,Dragon Ball SD
24564,13623,8.52,8.17,46,418,0,2,Muchi Lover
24566,7493,8.5,8.04,14,279,7,2,Mahou Shounen Natsuki x Loveits
24570,1379688,7.09,7.13,1621,31642,315,1834,1-nen A-gumi no Monster
24572,41546,7.31,7.61,95,1916,7,8,Dusk Howler
24573,155945,8.46,8.39,537,5886,34,281,Utakata Dialog
24575,3411,8.07,7.98,14,70,5,0,Rockman (Ishikawa Ken)
24576,99524,7.91,7.93,107,3775,13,157,Kirameki no Lion Boy
24577,226629,4.28,5.31,209,3380,70,36,enTrans!
24585,5903,7.5,7.88,17,237,0,0,Zetman (1994)
24586,3993,7.47,7.88,17,129,0,0,Comics Underground Japan
24587,6988,5.85,7.67,13,83,2,0,Oni Gari
24591,8612,8.07,8.03,109,584,3,4,Company Girls
24595,13886,7.7,7.93,10,194,2,0,The Wild Kingdom
24596,20960,5.15,7.58,13,532,3,5,Beyond the Mountains and the Sea
24597,51411,8.1,8.02,63,2511,15,11,White Epic
24607,5693,6.0,7.75,10,64,0,0,Kimi de Oboreta Ato wa
24610,6330,6.55,7.67,20,111,0,1,Agnus Dei
24614,28194,8.25,8.05,32,1515,0,0,Gekijouban Mahouka Koukou no Rettousei - Hoshi wo Yobu Shoujo
24616,56400,8.01,7.99,78,2499,17,18,Sono Apato, Zashikiwarashi-Tsuki Bukken ni Tsuki
24617,18121,7.46,7.87,13,338,6,0,Ze Tian Ji
24629,118249,8.5,8.33,185,3312,63,177,Yoshka Space Program
24630,8498,6.88,7.79,16,213,1,1,Acute
24631,8812,8.01,7.99,92,571,4,5,Kumori Nochi Saku
24632,117363,5.84,6.77,106,4059,27,5,Seiju no kuni no kinjutsukai
24634,4480,8.0,7.96,13,48,0,0,Haikyuu!! - Utsuwa no Ookisa Shindansho (Doujinshi)
24639,14335,7.08,7.76,25,540,0,3,Sayuri Hime
24640,106014,8.35,8.19,114,3127,10,52,Demon Tune
24644,24836,6.35,7.52,31,1689,30,29,Akkun to Kanojo
24645,41678,7.82,7.92,44,1340,15,16,Itsuwari no Freyja
24646,609876,8.42,8.38,978,22989,104,770,I Opened a Caf&eacute; in Another World
24648,41316,8.65,8.36,113,3680,18,0,Isekai Shokudou
24649,122611,8.69,8.45,163,2171,48,31,Lily
24650,16160,6.0,7.3,13,144,2,0,Die Now - Telencephalon
24651,1710597,9.23,9.21,4782,55414,522,2350,Saihate no Paladin
24652,521265,6.28,6.51,512,11695,88,364,Isekai de Saikyou no Tsue ni Tensei shita Ore ga Iyagaru Shoujo wo Muriyari Mahou Shoujo ni P suru!
24653,25076,6.99,7.32,162,1380,19,92,Ashita, Kimi ni Aetara
24659,876365,7.65,7.67,1261,28339,141,1599,Live Dungeon!
24660,722997,8.07,8.06,776,22336,152,201,Kuitsume Youhei no Gensou Kitan
24661,103622,7.91,7.93,106,6057,32,75,Isekai Izakaya &quot;Gen&quot;
24662,27755,5.9,7.74,10,542,7,0,Sakura Tsuushin
24664,30466,5.52,7.26,33,2244,6,30,Isekai no Honya-san e Youkoso!
24665,108957,8.35,8.16,83,2822,14,16,Kakuriyo no Yadomeshi: Ayakashi Oyado ni Yomeiri Shimasu
24666,5348,8.71,8.21,38,293,11,0,Molested by a Vacuum Cleaner
24667,192685,7.34,7.54,183,4712,63,144,Tadashi Ore wa Heroine Toshite
24668,7226,7.9,7.93,93,414,1,0,Koi Saku Potager
24669,16292,9.0,8.09,11,166,3,0,MODE\\u2161
24670,56930,8.68,8.4,123,2140,34,211,30 Minute Walk
24671,31605,8.19,8.07,74,1228,23,68,Olympic Circles
24672,26397,9.08,8.83,289,970,16,4,Tentacles Training
24674,131349,7.48,7.6,263,4873,64,210,Sayonara Peter Pan
24675,4321,6.08,7.71,12,61,4,0,Mosquito
24676,4112,7.45,7.83,31,174,4,0,Kaze ga Nuketekunda
24677,22726,8.2,8.1,103,1001,2,2,Citrus Anthology: Lovely Party
24678,37002,8.22,8.13,134,1460,3,2,Citrus Anthology
24679,11995,6.2,7.77,10,256,0,0,Vampire Master Dark Crimson
24680,25733,6.79,7.35,87,497,10,8,Samurai Lover
24681,12405,7.98,7.97,47,465,5,3,Meister (Narak)
24682,5508,7.56,7.88,18,223,0,0,KemoMimi Hayaoki Daisakusen
24684,3251,6.4,7.8,10,106,0,0,Loli Gabuu
24686,2079,7.69,7.93,13,48,4,0,Kagiana
24687,7602,7.86,7.95,14,252,0,0,Shota Eater
24688,3645,7.62,7.89,21,217,0,0,Bakuon!! - Kabehame Rin-chan Kikiippatsu!! (Doujinshi)
24689,2737,7.55,7.9,12,95,0,1,Persona 5 - Ou to Shuujin (Doujinshi)
24693,34057,8.08,8.02,61,1017,6,2,Hypnosis Sex Guidance!
24694,4210,7.76,7.93,17,108,0,2,30 Second Sprinter
24697,13731,5.79,7.62,14,219,6,0,Fate Stay Night - Tousaka-ke no Kakei Jijou (Doujinshi)
24699,28661,8.66,8.23,50,855,19,2,Bullied ~Revenge Hypnosis~
24701,53651,6.36,7.32,56,1836,15,37,Peta Girl
24702,656005,7.85,7.86,1052,14697,221,839,My Wife Is a Man
24705,5191,7.19,7.73,37,214,2,0,Honey Switch
24707,21214,8.74,8.14,23,933,11,24,Chihayafuru: Middle School Arc
24709,8230,8.39,8.09,33,290,1,1,Sweet Sweet
24710,9935,5.96,7.45,28,389,0,2,Gesu BL (Anthology)
24711,5119,5.92,7.48,25,204,0,1,Koi to wa Baka de Aru Koto da - Reversible (Doujinshi)
24712,25034,8.0,7.99,106,894,4,1,Ayashi no Hakoniwa ni Ukabu Tsuki
24720,13319,7.41,7.81,34,329,5,1,Kaki Hoshuu
24721,3022,6.0,7.63,14,167,0,0,The Legend of Zelda - PIG (Doujinshi)
24722,4656,8.19,8.0,16,198,2,0,Naruto - Saboten Nindou (Doujinshi)
24724,120534,8.51,8.35,193,4508,30,111,Tsuki ga Kirei Desu ne
24727,4814,8.75,8.27,51,291,6,0,If I Can\'t Touch You, I\'ll Just Die!!
24728,4279,6.15,7.72,13,102,0,0,Love Rental
24732,3934,8.0,7.97,17,241,1,0,The Milk Cup
24733,5126,7.43,7.85,23,172,0,3,Ringo, Ki kara Ochiru
24737,27038,4.61,6.91,38,475,3,11,Erotoro (Anthology)
24741,18895,7.73,7.85,74,525,0,0,Shounen to Kusuriuri
24742,6987,6.71,7.74,17,185,4,3,Juuyoku Porno
24744,3207,7.36,7.88,14,156,0,0,Mousou Elektel - Mousou Graffiti (Doujinshi)
24745,5770,6.06,7.62,18,188,0,0,Mousou Keikenchi Joushouchuu
24746,5971,6.92,7.72,25,226,1,1,Otona Keikenchi - Boku ni Dake Ijiwaru (Doujinshi)
24747,9207,7.54,7.84,37,317,0,0,Mousou Elektel - Gosouteki Mannerism (Doujinshi)
24748,8012,5.85,7.52,20,252,0,0,Ano Ko wa Sore o Gaman Dekinai
24749,15072,7.94,7.96,66,482,3,3,1/2 Cigarette
24752,19139,8.6,8.09,20,395,0,2,1-ko Shita kara, Kiss Sasete.
24753,7887,6.94,7.79,17,228,1,0,Boy Toy
24754,403084,8.17,8.15,835,10875,103,306,Eguchi-kun Doesn\'t Miss a Thing
24755,2082,7.25,7.87,12,83,0,0,Risou no Kanojo\\u2642
24756,1650,5.62,7.63,13,76,0,0,Doki Doki Hatsu Date
24759,5024,5.22,7.47,18,77,0,0,SM Twins
24762,3501,8.86,8.15,21,95,1,2,Fate/stay night - Be Strong Archer-kun!! (Doujinshi)
24764,3278,7.13,7.78,23,154,0,0,Kaichou no Okurimono
24765,1050,6.73,7.82,11,61,0,0,Otouto to Asachun!
24770,6047,6.76,7.76,17,111,0,0,Koakuma ni wa Sakaraenai
24772,7293,8.0,7.97,11,117,1,0,Fate/Grand Order - Shota Master to Futanari Chaldeax (Doujinshi)
24774,4993,8.43,8.06,21,205,2,0,Kantai Collection -KanColle- Shikinami o Hisho ni Shitaku Naru Hon (Doujinshi)
24778,1908,6.17,7.73,12,61,0,0,SekuCaba de Otokonokotachi to Asobimasenka?
24780,17193,8.94,8.14,18,225,2,0,Kantai Collection -KanColle- Hakanai Fleet Girls (Doujinshi)
24786,7056,8.82,8.07,11,108,0,0,Kantai Collection -KanColle- Honjou Masato - Assorted Works (Doujinshi)
24787,17659,6.8,7.74,20,340,5,0,GALS POLICE 24-ji
24788,4458,6.36,7.56,28,179,4,0,The Rumored Hostess-kun
24791,5549,4.4,7.57,10,80,0,0,Yoidore Otokonoko Elf to Love Hame After Time
24794,7655,5.91,7.54,11,68,0,0,10 made Kazoerussu!
24797,7325,5.6,7.54,10,89,0,0,Plastic Romantic
24805,703,4.5,7.46,14,51,0,0,Nazuna-kun no Otouto
24808,5405,3.75,7.22,16,128,3,0,M
24812,1728,5.6,7.65,10,90,0,0,Finder no Naka no Koibito
24814,2101,5.17,7.56,13,96,0,0,Otokonoko ni Damasareta Doutei Oji-san ga Tanetsuke Oji-san ni Naru Ohanashi Doutei Hen
24815,2142,6.07,7.68,14,96,0,0,Kareshi Mochi Otokonoko ga Warui Onee-san ni Zenritsusen-zeme Sarete Otosarechau Hanashi
24817,3535,6.5,7.78,12,69,0,0,Joker Trap
24819,3157,5.91,7.72,11,63,0,0,Kimi wa Junjou Incubus
24821,1430,5.45,7.67,11,52,0,0,Yamiyo no Konyaku
24825,7844,7.66,7.87,35,294,1,0,Caution: Playing with the Body Proportion Sliders Could Have Unforeseeable Cocksequences
24831,4426,7.77,7.94,13,100,0,0,Giri no Vacance
24832,7252,6.14,7.69,14,174,0,0,The Sex Hound
24839,8472,9.0,8.09,12,91,1,0,Hollow Lovers
24845,58248,6.48,7.29,66,1604,23,140,DOLO\'s Destiny Pill
24846,5116,8.21,8.0,14,134,0,0,Deplorable Pervert Shizune
24847,8476,8.12,8.01,33,444,0,0,Dorei Usagi To Anthony
24848,6385,7.41,7.87,17,214,0,1,Candy Boy - Young Girls Fall in Love!
24849,11701,3.54,7.36,13,266,2,0,Wand of Fortune
24850,1009561,6.32,6.46,842,23800,146,594,Jishou F-Rank no Oniisama ga Game de Hyouka sareru Gakuen no Chouten ni Kunrin suru Sou desu yo?
24861,2803,7.67,7.93,12,80,0,1,Color of the Far East
24862,335786,8.63,8.54,587,9842,155,1184,Sousei no Taiga
24866,1829,6.92,7.82,13,73,0,0,Aikatsu! - Kirei Kawaii Kakkoii (Doujinshi)
24867,10835,8.64,8.05,11,150,0,0,Persona 2 - Innocent Sin Comic Anthology
24870,9030,8.02,7.99,51,356,2,2,Mikai no Hoshi
24871,15982,6.46,7.43,46,528,6,8,Doctor Mordrid
24872,35840,8.88,8.42,82,1981,27,46,Mystery for My Dear A
24876,4978,5.9,7.74,10,123,0,0,Ore no Imouto ga Konna ni Kawaii Wake ga Nai - Chichi Imouto (Doujinshi)
24891,26107,8.15,8.03,46,1009,5,0,High Elf &times; High School
24892,9500,8.71,8.08,14,361,2,1,Deathpedia
24893,21983,7.13,7.73,31,420,2,0,Jawbreaker
24895,4518,5.14,7.55,14,113,2,0,Masashi Satou\'s Room
24897,14646,6.82,7.5,55,416,3,0,Drugless Sex
24898,10039,7.29,7.87,14,250,1,0,Ray
24899,18274,4.75,7.53,12,222,4,1,Cutie Honey \'90
24900,16644,6.5,7.66,22,571,2,0,I Fell in Love with my Girlfriend\'s Brother
24907,4456,6.92,7.83,12,90,0,0,Brother
24912,2137,7.5,7.9,14,105,5,0,False Reality, Boy &amp; Girl
24915,5310,6.0,7.75,10,135,2,0,Renai Chuudoku
24919,3275,7.64,7.92,11,67,1,0,Aikatsu! - Take your time! (Doujinshi)
24920,4899,7.56,7.88,18,198,1,2,BxP Anx
24924,515191,8.64,8.59,1011,12632,89,1359,Hana ni Arashi
24930,359212,8.19,8.15,395,8345,48,230,Everlasting God of Sword
24931,3734,7.21,7.85,14,202,0,0,Yu-Gi-Oh! Millennium World
24932,6426,8.5,8.07,20,233,0,0,Yu-Gi-Oh Duelist
24933,8189,8.34,8.09,38,648,3,5,Magic Knight Rayearth 2
24934,1804,5.8,7.65,11,53,0,0,Mayonaka no Yuugu
24939,1069,7.0,7.84,10,47,0,0,Natsu no Aruhi
24948,1601,4.36,7.36,12,65,0,0,Nikubenki Shoukougun
24959,5252,6.27,7.67,15,80,0,0,Mama ni Narussu!
24960,6469,6.54,7.64,14,106,0,0,Junyuu Surussu! - Kuro Gyaru Otokonoko Mama 2~
24961,1269,6.58,7.78,12,56,0,0,Izumi-kun to Yuuki-kun
24967,2623,7.0,7.84,12,63,0,0,Ansatsu Kyoushitsu -  Ansatsu Otokonoko Kyoushitsu (Doujinshi)
24976,1101101,7.75,7.76,981,30395,166,895,Naze Boku no Sekai wo Daremo Oboeteinai no ka?
24980,3675,9.0,8.09,10,81,2,2,Super Daddy Yeol
24985,10973,8.77,8.14,22,244,6,1,Kantai Collection -KanColle- Lovely Wife (Doujinshi)
24986,4977,8.0,7.94,11,110,0,0,Kantai Collection -KanColle- Kahasina - Assorted Works (Doujinshi)
24988,385562,7.13,7.22,684,8237,216,359,Gyaru Tensei ~ Isekai Seikatsu Majidarui ~
24989,5848,6.76,7.58,38,230,1,0,Chicken Stalker
24990,13018,8.7,8.31,70,545,4,5,School Rumble Z
24991,12494,7.08,7.62,52,375,0,0,Eki Kin Mahou Tsukai Tsuki Ikkodate
24992,7459,5.86,7.63,14,190,0,0,Psychedelics
24993,340937,9.08,8.99,1001,7795,172,1712,Usagi-moku Shachiku-ka
24994,6926,7.33,7.82,24,165,2,0,Hetare Wanko to Fudanshi Senpai
24995,7029,7.42,7.9,12,196,0,1,Ero Ki
24996,2131,7.0,7.83,14,97,1,0,Kanojo-gokko
24997,5069,6.77,7.68,26,161,0,0,Tonari ni Sunderu Neko no Koto
24998,17471,6.86,7.63,35,414,0,4,Retro BL (Anthology)
25008,10016,5.09,7.63,11,173,0,3,Honoo no Suna
25020,2417,4.67,7.54,12,79,0,0,Erohon Bukkake (Anthology)
25022,7315,5.82,7.63,11,158,4,1,Prince of Sahara
25023,3361,8.72,8.17,29,254,0,1,Nemuri Otoko to Koi Otoko
25024,3331,6.06,7.62,18,93,0,0,Magical Insence
25036,10664,7.74,7.83,132,622,6,4,Mars no Kiss
25038,18747,7.88,7.92,99,860,4,0,Maka-Maka
25041,6015,7.67,7.93,10,111,0,0,Premium Lingerie Trap
25042,474939,7.59,7.66,356,12427,43,405,Hen na Chishiki ni Kuwashii Kanojo Takayukashiki Souko-san
25048,8825,7.93,7.96,15,214,1,0,Nagai Michi
25049,17223,6.5,7.63,24,494,3,0,Kemonogumi
25056,7352,6.0,7.61,10,85,0,0,30 Kaiten Yatsume to, Nanao no Hachi-Nana Shiki Choukyouiku.
25058,985,5.09,7.62,11,37,0,0,Kago no Naka no Tori
25062,1437,5.8,7.73,10,76,0,0,Off-Pako de Tokoroten Suru Hentai Josouko \\u2642
25063,1989,6.33,7.75,12,52,2,0,Jikan Teishi de Sensei to
25064,1597,6.3,7.78,10,44,2,0,Omajinai
25068,6255,6.0,7.68,14,124,0,0,Hime no Neya
25070,1522,6.2,7.77,10,64,0,0,Shibari Shibarare Hodasarete
25077,1495,5.1,7.64,10,74,0,0,Kimi wa Marude Onnanoko
25079,1070,5.18,7.62,11,51,0,0,Yume o Utsutsu ni nasuyo Shimogana (Tamato Nadeshiko)
25088,6309,5.9,7.62,10,105,1,0,Shounen Succubus
25091,15122,7.21,7.75,29,216,1,3,Momoiro Otoko no ko
25092,4766,7.36,7.88,11,154,1,0,Obsolete Dream
25093,6070,8.56,8.07,16,224,1,0,Nekomichi
25094,20036,8.0,7.96,10,304,1,0,Seishun Kijinden! 240 Gakuen
25098,9051,8.53,8.05,17,276,6,1,Gokudou Meshi
25099,2726,7.33,7.87,12,107,0,0,Ano Ko ni wa Katenai.
25103,4557,6.0,7.72,10,183,1,0,Haha no Naku Ie
25104,20378,7.33,7.75,22,472,0,3,Boku no Sex Star
25105,7227,6.67,7.79,12,138,1,0,Propeller Heaven
25107,8583,7.38,7.83,24,267,0,0,My Underwear Is Being Held Hostage
25108,10522,6.6,7.7,20,281,0,2,Deeps (Anthology)
25109,9016,7.83,7.9,90,435,0,0,Himono, Tokodoki, Shanairen\'ai
25110,21162,8.66,8.32,83,1476,10,17,Houkai Shinakatta Sekai to Nichijou.
25111,14946,8.8,8.45,114,774,2,0,Sotsugyousei
25113,23976,8.57,8.21,56,877,4,7,Blanc
25114,11002,8.57,8.26,79,434,2,1,Castle Mango
25115,7047,7.68,7.91,22,233,1,2,Koi Cha no Osahou
25116,5289,7.38,7.89,13,140,0,1,Hotel Traffic
25117,11075,7.61,7.86,36,346,2,0,Usagi Otoko Tora Otoko
25118,4665,6.17,7.72,12,124,0,0,Koi o Suru DNA +
25119,10389,8.31,8.05,26,395,3,0,Yuuutsu na Asa
25125,1638,8.31,8.01,13,141,1,0,The Flying Girl
25128,1782,7.78,7.92,18,140,0,0,Tonari no Neko ga Suki
25136,639,6.8,7.81,10,41,0,0,Kimi ni Kataomoi
25138,1078,5.0,7.61,11,52,0,0,Chikan Josou Danshi x Ore!?
25154,15269,8.46,8.33,225,801,15,6,Sayonara Oruta
25181,4029,7.56,7.9,16,160,0,0,Josoko Hatten Kei
25190,2084,7.23,7.86,13,81,0,0,Mamakon
25194,107731,8.4,8.17,75,2089,24,75,The King of Fighters: A New Beginning
