id,views,mean_rating,bayesian_rating,ratings,follows,manga_comments,chapter_comments
31360,10519,8.31,8.06,32,364,1,0
31361,20924,6.44,7.48,36,421,0,8
31362,7230,7.74,7.9,31,285,0,2
31363,45333,7.11,7.51,97,1913,19,35
31364,9297,7.57,7.79,63,390,7,2
31365,11171,5.65,7.51,20,263,5,1
31366,9133,6.4,7.74,10,518,4,0
31369,3970,8.28,8.02,18,133,5,1
31370,18706,6.3,7.4,40,386,6,21
31372,13297,5.69,7.36,13,320,3,0
31373,688095,8.04,8.04,1150,13603,108,2227
31374,23519,5.48,7.24,33,535,16,1
31383,6465,7.43,7.85,21,191,7,3
31384,3867,7.46,7.84,26,149,7,0
31386,8814,6.83,7.58,42,278,5,5
31387,243952,6.86,7.08,323,6574,51,385
31388,4361,4.15,7.21,13,65,1,0
31389,2630,6.1,7.76,10,74,0,0
31390,140388,8.72,8.58,370,5066,37,152
31392,993812,8.59,8.55,1191,11507,714,3602
31393,13299,8.0,7.96,25,651,11,16
31394,18869,3.43,6.95,23,448,9,0
31395,662733,8.54,8.5,1147,17097,307,2073
31397,35187,4.47,7.01,30,773,12,3
31399,113916,3.5,5.49,101,1455,27,33
31404,5964,6.47,7.67,17,250,0,1
31405,23512,7.64,7.79,104,700,0,4
31406,46425,7.14,7.71,37,2451,18,33
31407,1412,5.55,7.27,11,11,2,0
31408,802104,8.77,8.73,1607,31548,150,994
31409,103146,9.07,8.68,149,2915,31,4
31410,1463,2.0,6.91,11,33,0,0
31411,27640,6.98,7.44,93,911,3,8
31412,5244,8.28,8.06,32,116,2,0
31413,1967,2.4,7.26,11,46,0,0
31414,406442,7.42,7.52,400,8391,89,497
31415,17332,8.29,8.01,18,378,3,4
31417,88825,7.23,7.52,124,2746,19,120
31418,5019,7.05,7.77,21,120,0,0
31419,2611,8.13,8.0,23,196,0,0
31420,6626,8.05,7.99,37,318,2,0
31425,3865,7.7,7.94,10,158,0,0
31426,6455,7.06,7.82,16,232,0,0
31427,5789,7.95,7.96,22,200,2,0
31428,2415,8.27,8.0,11,182,0,0
31433,4074,7.46,7.89,13,139,0,0
31439,3524,8.18,7.98,11,130,0,0
31440,2932,7.7,7.92,10,142,0,0
31445,65687,9.01,8.77,274,2601,51,166
31446,575382,9.08,9.01,1205,16559,137,2344
31447,9809,7.72,7.92,18,360,2,0
31450,8788,3.75,7.19,16,294,5,0
31451,3715,5.87,7.45,23,183,3,0
31452,2533,6.0,7.6,17,57,0,2
31453,12227,6.72,7.61,32,390,3,2
31454,5882,8.34,8.06,29,286,2,0
31455,85157,6.53,7.36,58,2049,11,27
31456,3194,7.0,7.86,10,50,0,0
31458,3217,5.43,7.52,14,49,1,4
31459,1235579,8.66,8.63,1816,35450,194,2029
31460,3774,8.18,8.0,11,93,0,0
31463,14305,8.18,8.05,56,522,12,1
31464,525194,6.72,6.89,510,9991,67,461
31465,33874,3.43,6.34,46,457,4,19
31467,18562,8.6,8.3,92,678,5,14
31468,6351,7.35,7.77,31,207,1,0
31470,109364,8.91,8.62,192,2914,23,109
31472,3175,7.81,7.93,16,101,4,0
31474,14585,8.52,8.09,21,585,6,0
31475,18870,8.79,8.34,68,718,16,22
31476,150158,7.23,7.43,231,8648,46,115
31477,10480337,9.33,9.32,23685,155190,3649,8238
31478,5511,6.74,7.55,39,220,2,0
31479,70884,7.53,7.78,62,2476,11,25
31481,4808,5.8,7.44,15,66,4,1
31482,14942,3.49,5.75,80,334,25,12
31485,195983,7.06,7.25,300,9973,78,230
31486,14889,7.12,7.82,17,448,6,5
31487,13638,7.79,7.88,68,520,2,3
31488,887824,8.47,8.45,2001,28567,469,2928
31492,23018,6.6,7.55,35,615,6,7
31493,191277,6.27,6.87,149,6398,34,81
31495,8345,6.63,7.6,30,268,5,0
31496,26386,8.09,8.0,32,848,2,1
31497,8012,4.78,6.94,37,260,6,5
31498,59871,8.01,7.99,94,2608,17,44
31499,2338,7.0,7.78,20,77,0,1
31500,9816,8.42,8.13,48,367,6,3
31501,110260,7.49,7.73,82,3145,20,63
31502,2892,6.0,7.5,25,104,2,5
31503,6805,7.55,7.9,12,98,1,0
31504,5566,6.0,7.5,12,127,1,0
31505,24263,8.44,8.08,27,875,1,18
31507,77987,8.58,8.35,134,3604,18,115
31509,100766,8.65,8.35,101,2233,8,25
31511,3463,6.14,7.7,14,171,3,0
31514,12788,8.26,8.03,23,908,8,23
31515,57800,7.3,7.55,111,1382,24,158
31516,15056,4.81,6.58,64,328,8,3
31517,3060,7.35,7.84,17,119,0,0
31518,5748,6.32,7.49,31,246,0,1
31519,5583,7.24,7.83,17,133,3,0
31520,63519,8.99,8.49,85,1733,17,286
31521,3505,7.63,7.91,16,92,1,1
31522,5284,6.17,7.54,12,92,0,0
31524,4655,6.85,7.64,34,105,0,0
31525,2216,6.64,7.75,14,72,1,0
31526,4971,7.4,7.73,15,158,0,0
31533,244189,6.09,6.58,230,5020,28,221
31534,267626,8.21,8.15,265,6062,71,1006
31535,57983,5.71,6.94,56,1158,12,5
31537,41223,7.91,7.94,64,1338,10,34
31539,17365,8.78,8.42,104,457,3,2
31540,6015,8.51,8.13,35,257,2,0
31541,9069,6.38,7.49,32,238,1,5
31542,7322,7.31,7.66,71,421,2,7
31543,2885,7.5,7.82,10,75,1,2
31546,2122,8.09,7.98,11,122,0,0
31547,9352,6.47,7.72,15,165,0,0
31549,3170,6.07,7.45,15,138,2,0
31550,5426,7.0,7.75,23,193,2,0
31551,4298627,8.53,8.53,4751,69618,795,1267
31552,12148,6.87,7.73,15,212,1,1
31554,88275,6.05,6.77,136,2397,35,214
31563,43400,8.39,8.27,205,1335,6,43
31564,21800,5.0,7.63,10,488,3,0
31567,2502,7.45,7.81,11,68,1,0
31568,2330,8.0,7.97,13,73,1,0
31569,5693,7.44,7.86,18,160,0,0
31570,4299,7.94,7.93,17,195,0,0
31571,57620,7.25,7.75,36,1631,7,30
31575,77789,8.16,8.1,192,3369,16,124
31582,1929730,7.38,7.41,1638,37691,244,3299
31583,1024121,5.67,5.81,1304,28897,162,926
31587,35441,7.63,7.82,62,883,4,4
31589,193016,7.33,7.46,321,9693,58,184
31592,200393,8.48,8.4,418,6550,30,437
31597,1598,7.17,7.85,12,104,0,0
31602,1953,4.0,7.28,10,94,0,0
31603,13210,5.76,7.46,21,462,1,0
31604,2936,6.9,7.68,10,101,0,0
31605,34661,7.93,7.95,74,1309,8,18
31606,1269319,9.22,9.19,2982,42833,391,3529
31608,30009,7.78,7.9,37,863,8,18
31609,12793,6.45,7.25,66,462,0,4
31610,3868,6.93,7.73,15,72,2,0
31611,20966,6.9,7.48,63,809,6,4
31612,15681,8.13,8.08,204,916,8,9
31616,3059,5.7,7.68,10,58,0,0
31617,23667,7.6,7.81,62,791,17,10
31619,3836,5.6,7.7,10,176,0,0
31620,9089,8.0,7.95,14,299,0,0
31621,13884,8.21,8.01,19,563,7,26
31623,107657,7.9,7.93,168,4616,23,243
31624,2238,7.88,7.95,16,130,0,0
31625,36024,7.07,7.41,133,1295,15,43
31626,3781,8.3,8.06,33,246,1,0
31627,7149,3.2,7.39,11,77,0,2
31628,9421,6.85,7.75,20,329,1,1
31629,3296,6.64,7.81,11,236,2,0
31630,5750,6.54,7.74,13,217,0,0
31631,8033,5.42,7.06,43,430,2,1
31632,8203,6.14,7.5,28,264,1,0
31633,6484,5.81,7.28,36,254,1,0
31634,5859,6.24,7.59,21,218,1,0
31635,2701,3.44,6.9,18,107,0,0
31640,4012,5.89,7.31,38,211,1,0
31641,5348,8.56,8.09,18,217,0,0
31642,5955,8.59,8.16,32,297,0,0
31643,11021,6.94,7.68,31,560,4,4
31646,6877,8.29,8.08,42,433,0,1
31649,30582,7.72,7.86,68,1118,3,0
31651,6026,7.18,7.79,22,312,0,0
31653,5861,8.6,8.07,15,191,0,0
31654,5166,6.5,7.65,16,140,0,0
31656,117334,5.84,6.34,265,2464,83,301
31657,8878,7.07,7.71,15,268,1,6
31658,12091,6.71,7.71,21,296,1,1
31659,55152,7.47,7.74,36,1458,19,15
31660,6040,8.0,7.97,20,271,3,0
31666,12628,8.33,8.05,24,625,4,5
31667,3387,8.1,7.98,10,161,0,2
31669,8331,7.55,7.83,38,384,1,0
31670,2863,7.0,7.81,14,59,2,1
31671,6609,6.78,7.75,18,271,0,0
31672,4216,6.6,7.82,10,176,0,0
31673,21477,8.42,8.2,83,1009,3,1
31675,9772,8.27,7.99,11,279,0,0
31677,57995,9.38,8.87,145,1290,5,50
31678,6062,7.06,7.76,18,248,0,0
31679,5505,8.0,7.95,13,164,3,0
31680,9113,8.14,8.0,21,305,0,0
31681,10342,7.69,7.92,16,300,1,2
31682,9082,7.91,7.96,11,284,1,0
31687,6352,7.06,7.81,17,183,0,0
31688,278775,8.83,8.72,582,11831,75,434
31689,57584,7.95,7.96,160,2643,13,62
31690,1551450,8.72,8.7,2844,41801,341,3093
31691,11953,8.63,8.09,19,615,3,2
31694,7000,7.55,7.92,11,360,10,0
31696,2485,7.67,7.91,12,160,0,1
31698,3845,7.69,7.91,13,148,0,0
31699,2692,7.76,7.92,18,201,0,0
31700,2634,7.55,7.9,12,206,0,0
31701,2151,4.4,7.3,15,126,0,0
31702,2655,7.68,7.91,19,197,0,0
31704,6542,8.91,8.09,12,236,0,0
31705,2096,7.91,7.92,11,156,0,0
31707,2413,8.57,8.1,21,188,0,0
31708,5055,7.54,7.87,24,67,1,0
31709,371405,6.47,6.73,389,7831,58,224
31710,12314,8.22,8.1,87,481,9,1
31711,18705,8.36,8.14,61,898,0,1
31712,19227,8.85,8.23,34,627,13,18
31713,14396,7.74,7.89,38,556,6,0
31714,9656,8.0,7.96,14,341,1,0
31719,8503,5.96,7.48,26,273,3,0
31720,8077,6.65,7.65,26,345,1,0
31721,8639,7.6,7.88,25,376,0,0
31723,7718,7.5,7.88,16,317,0,0
31726,8521,7.79,7.93,14,260,0,0
31729,3531,6.08,7.68,12,144,3,2
31730,8965,7.7,7.94,10,322,0,0
31731,13861,8.17,8.02,30,408,3,0
31733,6118,6.92,7.81,12,156,1,0
31736,5529,6.08,7.69,13,145,0,0
31743,216920,6.48,6.87,238,6810,48,474
31744,8274,6.92,7.77,13,245,0,10
31747,2928,7.64,7.92,11,41,4,0
31748,3098,4.6,7.57,10,126,3,0
31750,20412,8.18,8.06,62,1047,8,49
31751,7379,4.38,6.98,26,221,12,1
31755,22125,5.83,7.18,48,768,14,12
31756,8073,7.91,7.94,65,420,0,0
31757,9466,5.3,7.27,21,843,0,0
31761,5405,7.55,7.91,11,295,1,0
31762,47450,8.23,8.11,96,2601,20,98
31763,3960,4.7,7.55,11,196,0,0
31764,3882,8.07,8.0,42,207,5,0
31765,13205,7.29,7.87,14,297,1,0
31770,12180,7.36,7.82,25,132,1,7
31771,2562,5.4,7.67,10,136,0,0
31772,8708,8.63,8.09,16,267,0,0
31774,3352,4.73,7.44,15,198,1,0
31775,12261,8.71,8.11,18,265,0,0
31777,4290,5.47,7.53,17,192,1,0
31778,5633,6.73,7.81,11,180,0,0
31779,2211,7.0,7.85,10,174,0,0
31780,2163,7.2,7.84,15,179,0,0
31781,4852,4.71,7.48,14,196,0,0
31783,3719,6.2,7.76,10,160,0,0
31784,10466,7.53,7.84,17,274,0,0
31785,4000,6.45,7.77,11,167,0,0
31787,82292,6.05,7.14,58,2275,3,6
31788,16641,6.56,7.54,32,619,2,1
31789,8557,6.34,7.39,33,314,5,0
31792,2216288,9.26,9.24,5909,64881,507,5123
31793,11300,6.64,7.69,22,349,2,0
31794,54899,7.52,7.78,61,1698,11,70
31795,205660,8.45,8.32,220,5012,25,393
31796,50031,8.3,8.12,71,1842,16,0
31804,3810,8.33,8.01,12,126,0,0
31805,1604,7.47,7.86,15,111,0,0
31812,2904,5.21,7.54,14,95,1,0
31814,6389,8.85,8.32,55,317,0,8
31815,11585,8.73,8.15,26,263,4,3
31818,538700,7.15,7.23,840,13452,113,834
31823,4626,8.36,8.01,11,194,2,0
31825,23225,7.47,7.72,83,518,2,9
31828,5786,7.93,7.96,29,108,6,1
31829,5582,6.74,7.53,46,235,1,1
31831,14868,8.81,8.4,86,531,13,4
31835,7638,7.56,7.9,16,212,0,0
31836,9356,7.24,7.84,17,437,5,2
31838,44720,8.16,8.05,62,2067,10,66
31839,12028,8.13,7.99,16,274,7,5
31840,2986,8.9,8.16,21,85,2,0
31843,442558,8.8,8.73,910,16949,98,570
31846,18492,7.6,7.83,48,692,0,1
31847,13891,5.12,7.15,33,434,0,0
31848,331848,7.33,7.43,452,7125,128,632
31849,3667,8.36,8.03,14,178,0,0
31851,17399,7.19,7.78,26,551,0,0
31852,11475,7.29,7.87,14,250,0,0
31853,3213,7.69,7.93,13,130,1,0
31854,8137,6.0,7.66,14,249,1,0
31857,1742,3.2,7.15,10,60,0,0
31860,1559,7.65,7.9,20,172,1,0
31862,4412,7.62,7.92,13,182,0,0
31864,26376,7.64,7.89,25,944,10,15
31865,3306,6.64,7.75,14,166,0,0
31866,2576,7.31,7.88,13,146,0,0
31867,2529,7.53,7.89,17,156,0,0
31868,2532,7.17,7.86,12,138,0,0
31869,2452,6.91,7.84,11,129,0,0
31871,24572,7.88,7.93,67,875,1,5
31877,3913,7.64,7.91,11,161,3,0
31878,65242,8.32,8.17,115,3353,16,61
31879,11374,8.31,8.07,35,459,0,0
31880,649346,6.85,6.96,704,12237,127,701
31881,7658,2.77,7.21,13,339,3,2
31882,4286,7.2,7.87,10,165,1,1
31885,77011,8.34,8.19,117,2542,27,0
31887,5011,8.32,8.13,71,341,7,4
31888,273646,8.76,8.66,578,11404,53,252
31889,119684,7.3,7.53,155,2783,17,0
31891,16628,7.14,7.83,14,696,3,0
31894,181307,5.67,6.25,245,4632,46,164
31895,3184,8.19,8.01,21,114,1,0
31897,17011,5.35,6.4,121,703,1,11
31899,503717,8.86,8.77,703,11340,130,1291
31900,53230,7.45,7.74,60,1650,17,21
31902,2201,7.11,7.83,10,57,0,0
31903,15078,7.71,7.9,28,514,3,0
31904,10797,5.47,7.28,17,382,5,1
31905,6538,6.65,7.72,17,105,0,2
31906,11694,7.77,7.91,31,275,13,2
31907,2571,8.8,8.05,10,77,0,0
31909,28484,8.42,8.31,257,1801,11,13
31910,28375,8.42,8.32,301,1719,26,16
31913,14210,7.6,7.9,15,236,0,0
31915,438214,8.98,8.89,913,22734,167,843
31916,9567,8.33,8.03,19,383,6,6
31917,69492,8.72,8.33,76,7197,43,0
31918,5822,7.93,7.96,15,236,0,1
31919,3722,7.08,7.85,12,141,0,0
31920,16958,8.35,8.05,23,624,2,0
31924,35780,5.95,7.31,40,836,5,2
31925,18433,7.68,7.87,31,486,2,0
31928,16517,7.56,7.89,16,811,9,11
31930,29891,6.8,7.55,45,1361,12,73
31931,34166,9.05,8.69,167,1546,11,4
31932,356341,8.12,8.1,557,12361,70,443
31933,2948,6.92,7.82,12,152,0,0
31934,5827,7.58,7.88,13,241,0,0
31937,12932,8.55,8.12,29,353,1,0
31938,11918,7.88,7.95,24,393,0,0
31939,24879,7.79,7.86,140,1046,20,36
31942,779614,8.05,8.05,1193,30066,241,468
31943,9989,8.0,7.97,28,416,5,7
31944,8035,7.64,7.91,14,242,0,0
31945,7001,8.33,8.03,15,225,0,0
31946,7602,7.85,7.94,13,178,0,0
31947,7485,7.1,7.85,10,164,0,0
31949,7001,7.31,7.86,13,168,0,0
31950,72984,7.88,7.92,119,2000,1,20
31952,2363,4.35,7.25,20,53,6,1
31953,5729,8.38,8.02,13,437,5,0
31954,7822,7.59,7.9,17,173,0,0
31955,2596,7.64,7.88,11,102,0,0
31962,1791732,8.22,8.22,2820,57351,380,2080
31968,232673,9.02,8.94,1073,5610,63,136
31969,12303,8.49,8.36,242,972,9,15
31970,281538,8.86,8.74,518,9564,60,509
31972,36322,8.27,8.19,212,1360,12,17
31973,46169,9.15,9.07,1177,3413,55,58
31974,15341,8.28,8.02,18,623,12,31
31975,486071,8.34,8.31,909,12566,118,1182
31976,14437,7.98,7.97,126,650,3,0
31977,270277,7.6,7.64,692,10203,80,358
31978,3760,7.87,7.94,30,224,0,0
31980,7105,6.45,7.65,22,300,5,3
31982,24147,8.43,8.13,44,555,3,0
31983,2958,8.54,8.08,13,98,0,2
31984,2458,6.2,7.61,10,65,1,0
31985,2867,7.0,7.81,13,86,1,0
31987,2730,4.6,7.59,10,83,0,0
31989,3489,6.55,7.59,29,135,1,1
31991,34906,7.62,7.9,21,432,5,20
31993,7472,7.74,7.92,23,252,2,1
31999,9552,5.88,7.61,17,322,0,3
32000,26410,4.17,6.65,23,540,10,17
32001,4224,8.55,8.08,20,210,0,0
32003,7459,8.92,8.33,50,274,3,0
32005,22198,7.79,7.9,53,513,4,1
32006,4098,8.67,8.08,15,184,1,0
32008,6465,6.36,7.69,14,169,0,0
32012,488665,8.07,8.07,1312,16276,82,702
32013,32571,6.37,7.46,38,1378,3,0
32016,12588,8.53,8.21,60,467,4,3
32017,361731,8.29,8.27,1119,11250,124,797
32020,3917045,8.28,8.27,3062,25114,1411,10351
32021,4717,6.1,7.76,10,190,0,0
32023,2716,7.77,7.94,13,128,0,0
32025,3223,7.11,7.83,10,98,0,0
32027,155978,8.45,8.32,216,6239,28,277
32030,19967,7.5,7.68,134,778,8,14
32031,4547,4.07,7.37,15,371,4,14
32032,50114,6.84,7.48,56,1554,18,39
32033,18428,8.03,8.01,150,810,5,5
32034,36954,5.36,7.02,45,647,16,5
32036,14358,9.1,8.46,63,701,14,12
32039,4847,5.27,7.54,15,122,1,0
32041,23154,6.61,7.48,46,1045,6,4
32043,2438403,7.79,7.79,3655,64742,709,4840
32044,8428,6.52,7.67,21,263,0,4
32045,146831,7.03,7.32,187,8116,26,91
32046,64342,5.98,7.26,44,1221,7,10
32047,25339,8.33,8.07,33,860,14,0
32048,88985,7.07,7.54,73,1513,11,45
32049,25377,8.47,8.29,146,992,12,15
32053,9060,4.29,7.39,14,173,0,0
32055,3080,7.9,7.96,11,116,1,0
32057,131834,7.99,7.99,165,5371,54,125
32058,103654,6.85,7.05,374,3078,55,369
32059,33784,8.24,8.16,202,1456,7,6
32060,17694,6.5,7.63,11,573,4,10
32063,55829,7.84,7.88,221,2613,41,83
32064,32094,8.06,8.04,286,1703,3,5
32065,16284,8.18,8.1,142,779,2,0
32066,44449,8.73,8.6,386,1860,15,11
32071,7684,6.88,7.6,40,357,4,2
32073,55375,6.03,7.45,29,1049,7,9
32074,29177,7.65,7.85,43,541,2,0
32075,240013,7.3,7.44,318,7410,72,477
32077,81949,6.25,6.99,109,2593,24,23
32079,54374,7.32,7.71,53,1314,8,18
32081,255614,7.77,7.81,363,11388,62,244
32082,12078,8.28,8.06,32,470,0,0
32083,32611,8.54,8.28,97,834,11,10
32084,1174647,7.47,7.49,1608,39657,405,2321
32089,11423,5.22,6.51,89,421,22,5
32090,4613,8.89,8.18,19,127,0,3
32091,8526,8.13,8.0,31,295,2,0
32092,2471,6.93,7.73,15,93,2,0
32101,25081,8.37,8.17,81,1151,8,0
32108,3604,7.86,7.92,15,61,0,2
32109,18737,6.54,7.41,41,408,0,1
32113,5593,8.38,8.05,21,146,0,2
32114,3612,8.2,8.01,21,73,3,1
32117,27064,8.41,8.22,110,2052,29,80
32123,10122,8.5,8.03,10,692,3,0
32124,22807,7.75,7.88,55,736,17,8
32125,8936,8.2,8.03,30,268,5,3
32137,16501,7.52,7.87,23,460,12,4
32138,4832,7.18,7.87,11,159,0,1
32141,110257,6.95,7.31,146,4382,33,76
32146,4223,4.91,7.6,11,157,0,2
32149,1802,3.62,7.37,13,51,0,0
32150,74145,5.87,7.0,71,2185,15,32
32151,2364,8.22,8.02,18,148,0,0
32153,753619,8.98,8.93,1616,22668,217,1252
32154,207695,8.8,8.6,263,4428,66,365
32155,21332,7.69,7.82,98,725,17,14
32175,129842,8.44,8.32,235,6564,52,78
32177,2254,4.45,7.55,11,122,0,0
32186,1384,6.55,7.78,11,86,0,0
32193,1826,6.91,7.84,11,71,0,0
32194,11294,8.5,8.03,10,529,0,1
32199,2345,4.0,7.48,10,55,0,0
32214,1998,6.09,7.7,11,107,0,0
32215,1222,6.14,7.69,14,137,0,0
32217,2186,4.89,7.35,10,58,0,0
32218,4348,6.75,7.73,20,218,0,0
32222,4062,7.64,7.9,11,203,0,0
32224,5466,6.0,7.6,16,244,4,0
32225,9050,6.29,7.43,38,224,9,0
32226,4259,7.68,7.91,19,196,0,2
32227,4448,6.86,7.79,14,193,0,0
32231,249064,5.3,5.7,470,5060,71,311
32232,5843,6.38,7.57,24,343,0,0
32233,4396,6.17,7.57,23,219,3,0
32234,6065,4.11,7.26,18,187,3,0
32235,4188,7.94,7.96,16,191,1,0
32236,27628,8.17,8.06,66,1432,14,6
32238,4526,7.59,7.9,17,205,0,0
32239,5742,8.04,7.99,27,156,1,2
32240,6405,8.09,8.0,34,322,4,0
32241,15216,7.23,7.58,74,517,12,11
32242,3257,7.76,7.93,17,126,0,0
32243,5140,6.3,7.74,11,202,1,0
32244,3432,8.2,8.0,15,169,0,0
32246,5696,7.52,7.88,21,262,0,1
32247,4057,7.08,7.85,13,170,0,0
32248,6383,8.04,7.98,23,233,1,0
32250,5109,6.2,7.77,10,200,0,0
32251,5362,4.09,7.46,11,162,0,0
32252,5661,8.0,7.97,19,190,0,0
32254,8505,7.67,7.93,12,205,0,0
32255,22883,8.69,8.35,94,1307,20,4
32258,26009,7.52,7.76,66,931,5,22
32259,818791,7.14,7.22,789,18624,120,1421
32260,6141,7.56,7.85,25,269,3,1
32264,10835,6.63,7.69,19,406,3,12
32265,177128,8.44,8.32,239,2734,52,247
32268,5296,8.88,8.13,17,345,6,0
32271,31425,7.21,7.58,86,1173,12,12
32275,257049,8.44,8.36,410,15296,110,21
32280,110717,8.18,8.11,192,4662,21,134
32284,22499,8.67,8.28,67,684,2,0
32288,11820,8.5,8.03,10,440,2,8
32289,9268,7.82,7.92,22,311,2,1
32290,158990,8.25,8.21,463,3475,113,0
32291,10313,7.65,7.9,23,306,9,15
32292,28845,7.71,7.86,46,1319,16,58
32293,2871,3.14,7.25,14,77,6,0
32295,5606,8.13,8.0,24,134,1,0
32296,16932,7.09,7.48,99,955,14,6
32297,108270,7.79,7.82,393,3729,18,141
32298,5405,8.16,8.0,19,113,1,0
32299,3171,7.9,7.95,21,218,0,0
32300,7727,8.81,8.28,48,339,0,3
32301,5225,8.39,8.13,51,340,3,0
32302,9129,8.27,8.06,33,586,0,0
32306,55650,8.39,8.31,348,2598,16,90
32311,1059408,8.92,8.89,2456,40751,370,2502
32312,11652,5.47,7.53,17,500,10,1
32313,34099,6.08,7.45,26,684,12,0
32315,2861,8.94,8.14,16,91,1,0
32316,3373,7.63,7.91,16,73,0,0
32323,103639,8.03,8.01,215,2597,27,428
32328,5273,9.15,8.38,39,229,13,9
32330,22900,8.42,8.21,92,1117,4,0
32332,6386,8.36,8.02,14,200,0,0
32336,6623,7.09,7.86,11,168,0,0
32338,4238,3.69,7.38,13,207,0,0
32340,35272,5.1,6.9,48,624,0,0
32344,10951,4.83,7.3,19,302,1,8
32346,20522,5.0,7.21,27,483,18,19
32350,13669,3.64,7.42,11,560,4,6
32354,2773,8.1,7.98,10,68,0,0
32356,23503,9.13,8.28,30,673,12,9
32357,103610,8.22,8.16,245,2800,19,89
32362,51557,7.65,7.76,159,2860,18,94
32363,5931,7.86,7.92,56,338,3,2
32367,842520,7.11,7.18,907,26387,122,539
32369,1620,6.33,7.64,12,68,0,0
32370,1754,4.09,7.28,11,55,0,0
32371,1717,3.3,7.05,10,49,0,0
32373,1596,6.64,7.77,14,94,0,0
32375,16973,7.7,7.89,33,399,3,2
32376,16463,7.65,7.91,20,417,0,1
32377,5365,7.89,7.95,27,173,3,0
32378,7021,7.97,7.96,31,219,8,0
32380,4181,7.4,7.86,15,80,1,0
32381,48981,8.19,8.12,198,1261,5,9
32382,10196,8.05,8.02,127,638,6,9
32386,2736826,8.06,8.06,3293,60503,441,3744
32387,5498,6.7,7.79,10,133,0,0
32388,2958,7.17,7.85,12,117,0,1
32392,130869,8.54,8.3,115,3036,10,19
32393,23177,8.71,8.38,103,470,4,4
32397,68964,7.76,7.83,160,2939,32,79
32398,5430,8.09,7.99,22,190,1,1
32399,3794,4.5,7.25,18,137,5,0
32400,2716,5.25,7.1,12,174,0,0
32401,2529,6.64,7.78,11,156,0,0
32402,225066,8.12,8.07,193,5479,35,100
32404,14089,8.3,8.05,30,421,10,2
32406,4447,7.73,7.88,22,155,3,0
32408,3945,4.19,7.33,16,106,0,0
32410,2791,7.95,7.96,19,140,0,0
32411,3591,6.4,7.72,15,107,0,0
32412,8041,4.88,7.37,16,175,2,0
32413,3967,6.0,7.64,16,123,0,0
32414,8098,3.63,6.65,30,320,0,1
32415,3518,5.65,7.5,20,134,2,0
32416,7693,7.62,7.89,21,212,1,0
32418,1985,4.5,7.58,10,69,1,0
32421,3055,5.0,7.56,12,110,2,0
32422,2716,7.07,7.76,15,125,0,0
32423,5406,7.13,7.81,15,125,0,2
32424,7669,5.26,7.37,23,235,1,0
32425,2057,6.08,7.61,13,111,0,0
32426,2538,6.33,7.71,13,98,0,0
32427,4878,6.33,7.59,24,197,0,0
32429,43606,7.84,7.88,188,2441,30,92
32431,168421,7.64,7.71,316,6467,64,344
32435,4725,7.65,7.88,18,153,0,7
32437,71123,9.33,9.05,315,3713,36,191
32438,109792,6.92,7.46,78,3174,28,26
32439,23989,7.25,7.8,24,644,0,0
32440,722590,7.48,7.51,1255,15681,212,1230
32442,74251,8.14,8.09,212,1576,8,12
32444,37853,7.08,7.58,63,1153,27,113
32448,10902,7.74,7.89,39,454,1,0
32449,2107,8.36,8.01,11,143,0,0
32452,118253,7.56,7.67,216,9443,36,35
32453,86648,8.85,8.54,150,2086,27,56
32454,248742,8.37,8.24,172,5784,78,266
32465,2081,6.5,7.76,12,72,0,1
32466,4316,6.18,7.56,22,128,0,0
32467,4133,8.0,7.97,15,244,1,0
32468,7869,7.0,7.65,39,319,5,1
32469,7050,8.7,8.33,82,416,3,1
32470,4787,7.75,7.91,28,237,0,0
32471,7028,5.8,7.19,45,278,2,1
32472,4243,7.42,7.83,26,281,1,0
32473,4312,4.18,7.16,22,167,1,0
32474,4263,4.86,7.29,22,200,1,0
32475,3515,6.53,7.73,15,149,0,0
32476,4399,7.04,7.74,26,213,2,1
32477,4118,7.32,7.84,19,194,0,0
32478,3215,6.8,7.81,10,163,1,0
32479,4424,6.89,7.7,27,229,4,2
32480,4974,5.53,7.27,32,243,3,0
32481,5081,7.71,7.9,24,227,0,0
32482,3365,7.5,7.88,18,183,0,0
32483,3739,5.35,7.45,20,151,3,1
32484,93567,7.07,7.37,164,4296,34,161
32485,396040,6.39,6.55,740,11773,56,232
32492,17966,6.08,7.37,38,1433,26,25
32494,15360,8.11,8.08,268,1276,14,19
32496,5643,6.26,7.21,62,260,8,7
32497,2753,5.44,7.49,16,49,2,0
32498,3399,8.07,7.98,14,172,0,0
32501,48697,8.74,8.52,202,1229,11,14
32503,20860,8.09,8.02,69,668,3,1
32504,6840,7.67,7.92,12,163,1,0
32505,393877,6.59,6.73,758,10594,87,953
32506,1706987,9.25,9.23,5601,51868,1202,6312
32507,55356,7.29,7.62,86,2001,41,128
32510,26056,8.91,8.8,632,2041,18,43
32511,25476,8.41,8.24,136,1071,5,0
32512,165663,7.59,7.64,491,6126,84,327
32513,8792,7.55,7.87,22,179,11,8
32514,11905,7.91,7.95,34,567,0,0
32515,18973,8.33,8.1,46,922,0,0
32516,36614,7.05,7.69,21,447,2,6
32522,12132,7.55,7.86,21,364,4,0
32523,3321,5.0,7.52,14,97,1,0
32525,3571,4.7,7.49,10,100,0,0
32527,2143,8.27,8.0,11,112,1,0
